Number,Meaning,DrawDate,DrawID,PrizeType,PrizeDesc,PrizeDescZh
4611,Garbage Bag,07/03/2001,028/01,S,SPECIAL PRIZE,特别奖
4611,Garbage Bag,08/07/2020,375/20,S,SPECIAL PRIZE,特别奖
4611,Garbage Bag,09/03/2005,030/05,S,SPECIAL PRIZE,特别奖
4611,Garbage Bag,09/05/1998,055/98,C,CONSOLATION PRIZE,安慰奖
4611,Garbage Bag,15/01/2005,007/05,C,CONSOLATION PRIZE,安慰奖
4611,Garbage Bag,15/10/2002,908/02,C,CONSOLATION PRIZE,安慰奖
4611,Garbage Bag,18/11/2006,138/06,2,2ND PRIZE,二奖
4611,Garbage Bag,18/12/2013,209/13,S,SPECIAL PRIZE,特别奖
4611,Garbage Bag,26/11/1990,142/90,C,CONSOLATION PRIZE,安慰奖
4611,Garbage Bag,26/11/2006,142/06,C,CONSOLATION PRIZE,安慰奖
4611,Garbage Bag,27/05/1993,063/93,S,SPECIAL PRIZE,特别奖
4611,Garbage Bag,27/07/2016,677/16,C,CONSOLATION PRIZE,安慰奖
4611,Garbage Bag,28/05/2006,064/06,S,SPECIAL PRIZE,特别奖
4611,Garbage Bag,29/08/1998,103/98,C,CONSOLATION PRIZE,安慰奖
4611,Garbage Bag,31/08/2019,232/19,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,01/10/1988,118/88,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,10/12/2005,148/05,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,11/05/2013,103/13,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,12/03/1987,031/87,S,SPECIAL PRIZE,特别奖
4612,Dead Man Walking,12/09/2007,118/07,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,14/01/1998,006/98,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,14/09/2003,111/03,S,SPECIAL PRIZE,特别奖
4612,Dead Man Walking,15/10/2016,717/16,S,SPECIAL PRIZE,特别奖
4612,Dead Man Walking,17/09/2016,703/16,S,SPECIAL PRIZE,特别奖
4612,Dead Man Walking,23/04/1988,049/88,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,23/06/1988,075/88,S,SPECIAL PRIZE,特别奖
4612,Dead Man Walking,23/11/2024,124/24,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,24/03/1996,036/96,2,2ND PRIZE,二奖
4612,Dead Man Walking,24/12/1995,154/95,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,26/03/2011,722/11,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,27/10/2012,004/12,S,SPECIAL PRIZE,特别奖
4612,Dead Man Walking,29/01/2005,013/05,C,CONSOLATION PRIZE,安慰奖
4612,Dead Man Walking,29/05/2021,526/21,2,2ND PRIZE,二奖
4612,Dead Man Walking,31/03/2013,083/13,S,SPECIAL PRIZE,特别奖
4613,Kite,01/03/2009,357/09,C,CONSOLATION PRIZE,安慰奖
4613,Kite,01/11/2020,427/20,1,1ST PRIZE,首奖
4613,Kite,02/04/1990,040/90,C,CONSOLATION PRIZE,安慰奖
4613,Kite,04/07/2018,032/18,S,SPECIAL PRIZE,特别奖
4613,Kite,12/03/2016,611/16,C,CONSOLATION PRIZE,安慰奖
4613,Kite,13/06/2026,380/26,2,2ND PRIZE,二奖
4613,Kite,14/10/1991,123/91,C,CONSOLATION PRIZE,安慰奖
4613,Kite,16/02/1997,021/97,C,CONSOLATION PRIZE,安慰奖
4613,Kite,16/08/2003,098/03,C,CONSOLATION PRIZE,安慰奖
4613,Kite,17/11/2004,138/04,C,CONSOLATION PRIZE,安慰奖
4613,Kite,19/10/2025,273/25,3,3RD PRIZE,三奖
4613,Kite,20/12/2023,970/23,S,SPECIAL PRIZE,特别奖
4613,Kite,27/03/2021,496/21,C,CONSOLATION PRIZE,安慰奖
4613,Kite,29/01/1994,013/94,C,CONSOLATION PRIZE,安慰奖
4614,Cheque Counterfoil,02/04/2019,164/19,3,3RD PRIZE,三奖
4614,Cheque Counterfoil,03/03/1994,027/94,C,CONSOLATION PRIZE,安慰奖
4614,Cheque Counterfoil,04/12/2002,145/02,C,CONSOLATION PRIZE,安慰奖
4614,Cheque Counterfoil,08/03/1990,029/90,3,3RD PRIZE,三奖
4614,Cheque Counterfoil,08/10/2005,121/05,C,CONSOLATION PRIZE,安慰奖
4614,Cheque Counterfoil,08/10/2025,268/25,C,CONSOLATION PRIZE,安慰奖
4614,Cheque Counterfoil,11/03/1995,030/95,3,3RD PRIZE,三奖
4614,Cheque Counterfoil,11/05/2016,642/16,C,CONSOLATION PRIZE,安慰奖
4614,Cheque Counterfoil,12/06/2011,761/11,S,SPECIAL PRIZE,特别奖
4614,Cheque Counterfoil,16/02/2003,021/03,C,CONSOLATION PRIZE,安慰奖
4614,Cheque Counterfoil,16/07/2006,085/06,S,SPECIAL PRIZE,特别奖
4614,Cheque Counterfoil,19/09/1999,113/99,1,1ST PRIZE,首奖
4614,Cheque Counterfoil,20/12/2000,153/00,C,CONSOLATION PRIZE,安慰奖
4614,Cheque Counterfoil,25/02/1996,024/96,C,CONSOLATION PRIZE,安慰奖
4615,Gas,04/09/1996,106/96,C,CONSOLATION PRIZE,安慰奖
4615,Gas,05/04/1987,042/87,C,CONSOLATION PRIZE,安慰奖
4615,Gas,05/10/2010,639/10,C,CONSOLATION PRIZE,安慰奖
4615,Gas,10/04/2002,043/02,S,SPECIAL PRIZE,特别奖
4615,Gas,11/07/2012,952/12,S,SPECIAL PRIZE,特别奖
4615,Gas,11/12/2013,206/13,S,SPECIAL PRIZE,特别奖
4615,Gas,13/01/1994,006/94,S,SPECIAL PRIZE,特别奖
4615,Gas,13/03/2004,031/04,C,CONSOLATION PRIZE,安慰奖
4615,Gas,15/06/1997,072/97,C,CONSOLATION PRIZE,安慰奖
4615,Gas,23/04/1995,049/95,S,SPECIAL PRIZE,特别奖
4615,Gas,27/06/2026,386/26,C,CONSOLATION PRIZE,安慰奖
4615,Gas,27/08/1990,103/90,S,SPECIAL PRIZE,特别奖
4615,Gas,29/10/2008,299/08,C,CONSOLATION PRIZE,安慰奖
4616,Gas Cooker,03/03/2012,889/12,C,CONSOLATION PRIZE,安慰奖
4616,Gas Cooker,06/06/2010,582/10,C,CONSOLATION PRIZE,安慰奖
4616,Gas Cooker,07/11/1999,134/99,S,SPECIAL PRIZE,特别奖
4616,Gas Cooker,08/12/2024,131/24,C,CONSOLATION PRIZE,安慰奖
4616,Gas Cooker,09/05/2018,005/18,C,CONSOLATION PRIZE,安慰奖
4616,Gas Cooker,10/07/1989,082/89,C,CONSOLATION PRIZE,安慰奖
4616,Gas Cooker,11/01/2000,901/00,C,CONSOLATION PRIZE,安慰奖
4616,Gas Cooker,12/08/1989,096/89,C,CONSOLATION PRIZE,安慰奖
4616,Gas Cooker,15/10/2011,819/11,S,SPECIAL PRIZE,特别奖
4616,Gas Cooker,15/12/2021,625/21,S,SPECIAL PRIZE,特别奖
4616,Gas Cooker,16/10/2005,125/05,C,CONSOLATION PRIZE,安慰奖
4616,Gas Cooker,18/04/2004,047/04,S,SPECIAL PRIZE,特别奖
4616,Gas Cooker,22/10/1988,127/88,S,SPECIAL PRIZE,特别奖
4616,Gas Cooker,23/05/2012,928/12,2,2ND PRIZE,二奖
4616,Gas Cooker,27/02/2005,026/05,S,SPECIAL PRIZE,特别奖
4617,Decanter,01/04/2018,986/18,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,01/10/1992,118/92,S,SPECIAL PRIZE,特别奖
4617,Decanter,06/07/1996,080/96,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,08/08/2018,049/18,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,08/12/2019,279/19,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,10/02/2004,902/04,2,2ND PRIZE,二奖
4617,Decanter,10/08/2011,788/11,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,11/06/2011,760/11,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,14/05/2003,058/03,S,SPECIAL PRIZE,特别奖
4617,Decanter,17/03/1988,033/88,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,21/12/1991,152/91,S,SPECIAL PRIZE,特别奖
4617,Decanter,22/06/2019,200/19,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,22/12/2010,676/10,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,23/05/2021,523/21,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,24/12/1997,154/97,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,29/01/1997,013/97,C,CONSOLATION PRIZE,安慰奖
4617,Decanter,31/05/1995,065/95,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,05/12/2010,669/10,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,06/01/2007,002/07,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,06/05/2026,364/26,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,07/03/2026,337/26,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,07/11/1999,134/99,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,09/01/2011,685/11,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,13/09/2023,927/23,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,13/11/1986,136/86,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,15/01/1997,007/97,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,15/11/1993,137/93,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,18/06/1987,073/87,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,18/11/2023,956/23,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,20/08/1992,100/92,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,25/06/2024,057/24,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,26/02/1990,025/90,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,26/05/2015,467/15,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,26/12/2023,973/23,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,27/04/2002,050/02,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,27/10/2021,601/21,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,27/12/2008,327/08,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,29/09/2004,117/04,S,SPECIAL PRIZE,特别奖
4618,Gas Tap,31/05/1998,065/98,C,CONSOLATION PRIZE,安慰奖
4618,Gas Tap,31/05/2009,399/09,S,SPECIAL PRIZE,特别奖
4619,Falling Sick During Chinese New Year,03/05/1990,053/90,S,SPECIAL PRIZE,特别奖
4619,Falling Sick During Chinese New Year,03/11/2021,605/21,S,SPECIAL PRIZE,特别奖
4619,Falling Sick During Chinese New Year,05/10/2024,102/24,S,SPECIAL PRIZE,特别奖
4619,Falling Sick During Chinese New Year,08/03/2020,321/20,C,CONSOLATION PRIZE,安慰奖
4619,Falling Sick During Chinese New Year,09/10/2005,122/05,C,CONSOLATION PRIZE,安慰奖
4619,Falling Sick During Chinese New Year,11/08/2004,096/04,S,SPECIAL PRIZE,特别奖
4619,Falling Sick During Chinese New Year,12/05/2004,057/04,S,SPECIAL PRIZE,特别奖
4619,Falling Sick During Chinese New Year,13/05/1991,057/91,C,CONSOLATION PRIZE,安慰奖
4619,Falling Sick During Chinese New Year,15/02/2005,904/05,S,SPECIAL PRIZE,特别奖
4619,Falling Sick During Chinese New Year,24/10/2007,137/07,C,CONSOLATION PRIZE,安慰奖
4619,Falling Sick During Chinese New Year,30/01/2010,518/10,C,CONSOLATION PRIZE,安慰奖
4619,Falling Sick During Chinese New Year,30/06/1987,901/87,S,SPECIAL PRIZE,特别奖
4619,Falling Sick During Chinese New Year,30/10/2005,131/05,C,CONSOLATION PRIZE,安慰奖
4619,Falling Sick During Chinese New Year,31/08/2019,232/19,1,1ST PRIZE,首奖
4620,Gastritis,02/12/2001,144/01,S,SPECIAL PRIZE,特别奖
4620,Gastritis,03/11/1996,132/96,S,SPECIAL PRIZE,特别奖
4620,Gastritis,03/12/1994,145/94,S,SPECIAL PRIZE,特别奖
4620,Gastritis,05/10/1989,119/89,S,SPECIAL PRIZE,特别奖
4620,Gastritis,07/12/2002,146/02,S,SPECIAL PRIZE,特别奖
4620,Gastritis,10/02/2024,993/24,C,CONSOLATION PRIZE,安慰奖
4620,Gastritis,11/11/1998,135/98,C,CONSOLATION PRIZE,安慰奖
4620,Gastritis,12/07/2008,252/08,C,CONSOLATION PRIZE,安慰奖
4620,Gastritis,13/06/2007,075/07,S,SPECIAL PRIZE,特别奖
4620,Gastritis,14/07/2012,953/12,S,SPECIAL PRIZE,特别奖
4620,Gastritis,16/04/1997,046/97,S,SPECIAL PRIZE,特别奖
4620,Gastritis,17/05/2023,873/23,S,SPECIAL PRIZE,特别奖
4620,Gastritis,25/02/1993,024/93,C,CONSOLATION PRIZE,安慰奖
4620,Gastritis,27/08/2025,250/25,C,CONSOLATION PRIZE,安慰奖
4620,Gastritis,29/05/1996,064/96,S,SPECIAL PRIZE,特别奖
4621,Iron Gate,01/01/1994,001/94,C,CONSOLATION PRIZE,安慰奖
4621,Iron Gate,03/03/2002,027/02,S,SPECIAL PRIZE,特别奖
4621,Iron Gate,05/08/2006,093/06,C,CONSOLATION PRIZE,安慰奖
4621,Iron Gate,05/10/2019,249/19,S,SPECIAL PRIZE,特别奖
4621,Iron Gate,07/02/2007,017/07,C,CONSOLATION PRIZE,安慰奖
4621,Iron Gate,09/03/2014,251/14,3,3RD PRIZE,三奖
4621,Iron Gate,10/12/1995,148/95,1,1ST PRIZE,首奖
4621,Iron Gate,13/04/2005,045/05,C,CONSOLATION PRIZE,安慰奖
4621,Iron Gate,24/09/2011,808/11,C,CONSOLATION PRIZE,安慰奖
4621,Iron Gate,25/02/2009,355/09,C,CONSOLATION PRIZE,安慰奖
4621,Iron Gate,30/04/2022,688/22,S,SPECIAL PRIZE,特别奖
4621,Iron Gate,30/06/1985,030/85,S,SPECIAL PRIZE,特别奖
4622,Gave Birth,08/03/2017,792/17,C,CONSOLATION PRIZE,安慰奖
4622,Gave Birth,12/07/1986,083/86,1,1ST PRIZE,首奖
4622,Gave Birth,14/01/2023,817/23,S,SPECIAL PRIZE,特别奖
4622,Gave Birth,19/01/2008,176/08,S,SPECIAL PRIZE,特别奖
4622,Gave Birth,20/10/2007,134/07,S,SPECIAL PRIZE,特别奖
4622,Gave Birth,21/05/2000,062/00,S,SPECIAL PRIZE,特别奖
4622,Gave Birth,23/08/2000,102/00,C,CONSOLATION PRIZE,安慰奖
4622,Gave Birth,27/11/2004,142/04,C,CONSOLATION PRIZE,安慰奖
4622,Gave Birth,28/04/1990,051/90,S,SPECIAL PRIZE,特别奖
4623,Going To North Korea,02/04/1994,040/94,C,CONSOLATION PRIZE,安慰奖
4623,Going To North Korea,02/07/2022,718/22,2,2ND PRIZE,二奖
4623,Going To North Korea,03/10/1988,119/88,S,SPECIAL PRIZE,特别奖
4623,Going To North Korea,08/03/1998,029/98,S,SPECIAL PRIZE,特别奖
4623,Going To North Korea,08/04/1991,042/91,C,CONSOLATION PRIZE,安慰奖
4623,Going To North Korea,10/10/1988,122/88,S,SPECIAL PRIZE,特别奖
4623,Going To North Korea,14/11/1992,137/92,S,SPECIAL PRIZE,特别奖
4623,Going To North Korea,16/01/2021,461/21,2,2ND PRIZE,二奖
4623,Going To North Korea,16/07/2023,901/23,C,CONSOLATION PRIZE,安慰奖
4623,Going To North Korea,17/10/2001,124/01,C,CONSOLATION PRIZE,安慰奖
4623,Going To North Korea,23/03/2022,671/22,C,CONSOLATION PRIZE,安慰奖
4623,Going To North Korea,23/11/1991,140/91,C,CONSOLATION PRIZE,安慰奖
4623,Going To North Korea,27/02/2019,149/19,C,CONSOLATION PRIZE,安慰奖
4623,Going To North Korea,31/01/2026,320/26,S,SPECIAL PRIZE,特别奖
4624,Gear Lock,01/07/1991,078/91,2,2ND PRIZE,二奖
4624,Gear Lock,04/09/2007,114/07,C,CONSOLATION PRIZE,安慰奖
4624,Gear Lock,07/06/2014,294/14,C,CONSOLATION PRIZE,安慰奖
4624,Gear Lock,16/08/2014,326/14,C,CONSOLATION PRIZE,安慰奖
4624,Gear Lock,18/03/2017,796/17,C,CONSOLATION PRIZE,安慰奖
4624,Gear Lock,19/03/2011,719/11,1,1ST PRIZE,首奖
4624,Gear Lock,22/04/2006,048/06,C,CONSOLATION PRIZE,安慰奖
4624,Gear Lock,22/07/2012,958/12,S,SPECIAL PRIZE,特别奖
4624,Gear Lock,24/12/2000,155/00,3,3RD PRIZE,三奖
4624,Gear Lock,27/01/2001,011/01,C,CONSOLATION PRIZE,安慰奖
4624,Gear Lock,27/02/1989,025/89,S,SPECIAL PRIZE,特别奖
4624,Gear Lock,27/03/2018,983/18,S,SPECIAL PRIZE,特别奖
4624,Gear Lock,28/02/2017,787/17,2,2ND PRIZE,二奖
4624,Gear Lock,28/10/2014,362/14,C,CONSOLATION PRIZE,安慰奖
4624,Gear Lock,30/04/2014,276/14,C,CONSOLATION PRIZE,安慰奖
4624,Gear Lock,31/03/2013,083/13,C,CONSOLATION PRIZE,安慰奖
4625,Gecko,01/02/1998,014/98,S,SPECIAL PRIZE,特别奖
4625,Gecko,02/02/2003,015/03,C,CONSOLATION PRIZE,安慰奖
4625,Gecko,10/09/1990,109/90,C,CONSOLATION PRIZE,安慰奖
4625,Gecko,11/04/1987,044/87,S,SPECIAL PRIZE,特别奖
4625,Gecko,12/03/1987,031/87,S,SPECIAL PRIZE,特别奖
4625,Gecko,18/10/2003,125/03,S,SPECIAL PRIZE,特别奖
4625,Gecko,20/01/2019,130/19,C,CONSOLATION PRIZE,安慰奖
4625,Gecko,20/07/1996,086/96,C,CONSOLATION PRIZE,安慰奖
4625,Gecko,20/09/1995,113/95,3,3RD PRIZE,三奖
4625,Gecko,22/04/1995,048/95,C,CONSOLATION PRIZE,安慰奖
4625,Gecko,24/12/1987,154/87,S,SPECIAL PRIZE,特别奖
4625,Gecko,26/07/1998,089/98,S,SPECIAL PRIZE,特别奖
4625,Gecko,30/12/2012,037/12,C,CONSOLATION PRIZE,安慰奖
4625,Gecko,31/03/2009,370/09,S,SPECIAL PRIZE,特别奖
4625,Gecko,31/08/2002,104/02,S,SPECIAL PRIZE,特别奖
4626,Gel,01/09/2020,399/20,S,SPECIAL PRIZE,特别奖
4626,Gel,04/07/2020,372/20,1,1ST PRIZE,首奖
4626,Gel,04/11/2006,132/06,C,CONSOLATION PRIZE,安慰奖
4626,Gel,05/07/1993,080/93,C,CONSOLATION PRIZE,安慰奖
4626,Gel,07/07/2012,950/12,C,CONSOLATION PRIZE,安慰奖
4626,Gel,15/02/2025,164/25,2,2ND PRIZE,二奖
4626,Gel,16/10/2011,820/11,1,1ST PRIZE,首奖
4626,Gel,17/05/2017,827/17,1,1ST PRIZE,首奖
4626,Gel,18/02/2006,021/06,C,CONSOLATION PRIZE,安慰奖
4626,Gel,18/10/1990,125/90,S,SPECIAL PRIZE,特别奖
4626,Gel,20/04/2005,048/05,S,SPECIAL PRIZE,特别奖
4626,Gel,22/02/1997,023/97,C,CONSOLATION PRIZE,安慰奖
4626,Gel,25/01/1993,011/93,S,SPECIAL PRIZE,特别奖
4626,Gel,25/07/2020,382/20,C,CONSOLATION PRIZE,安慰奖
4626,Gel,26/06/2007,081/07,S,SPECIAL PRIZE,特别奖
4626,Gel,28/12/1994,156/94,S,SPECIAL PRIZE,特别奖
4626,Gel,28/12/2013,213/13,S,SPECIAL PRIZE,特别奖
4627,Gemini,02/07/2008,248/08,S,SPECIAL PRIZE,特别奖
4627,Gemini,03/09/2003,106/03,C,CONSOLATION PRIZE,安慰奖
4627,Gemini,04/10/2015,529/15,1,1ST PRIZE,首奖
4627,Gemini,10/08/2024,077/24,C,CONSOLATION PRIZE,安慰奖
4627,Gemini,12/01/2025,147/25,C,CONSOLATION PRIZE,安慰奖
4627,Gemini,12/08/1995,096/95,C,CONSOLATION PRIZE,安慰奖
4627,Gemini,16/01/1993,007/93,C,CONSOLATION PRIZE,安慰奖
4627,Gemini,16/05/2018,008/18,C,CONSOLATION PRIZE,安慰奖
4627,Gemini,20/10/2013,180/13,C,CONSOLATION PRIZE,安慰奖
4627,Gemini,22/07/1993,087/93,3,3RD PRIZE,三奖
4627,Gemini,26/02/2005,025/05,3,3RD PRIZE,三奖
4627,Gemini,26/08/2009,441/09,S,SPECIAL PRIZE,特别奖
4627,Gemini,29/11/2023,961/23,3,3RD PRIZE,三奖
4628,General Election,01/07/2018,030/18,S,SPECIAL PRIZE,特别奖
4628,General Election,02/11/1989,131/89,C,CONSOLATION PRIZE,安慰奖
4628,General Election,04/04/2017,805/17,C,CONSOLATION PRIZE,安慰奖
4628,General Election,05/08/2006,093/06,S,SPECIAL PRIZE,特别奖
4628,General Election,06/04/1989,041/89,S,SPECIAL PRIZE,特别奖
4628,General Election,10/01/2018,943/18,3,3RD PRIZE,三奖
4628,General Election,10/10/1991,121/91,C,CONSOLATION PRIZE,安慰奖
4628,General Election,12/09/1988,110/88,2,2ND PRIZE,二奖
4628,General Election,19/05/2001,059/01,S,SPECIAL PRIZE,特别奖
4628,General Election,20/05/2009,394/09,C,CONSOLATION PRIZE,安慰奖
4628,General Election,22/05/1986,061/86,C,CONSOLATION PRIZE,安慰奖
4628,General Election,22/10/1997,127/97,S,SPECIAL PRIZE,特别奖
4628,General Election,26/03/2014,259/14,S,SPECIAL PRIZE,特别奖
4628,General Election,27/12/2015,571/15,C,CONSOLATION PRIZE,安慰奖
4628,General Election,29/10/2023,947/23,C,CONSOLATION PRIZE,安慰奖
4629,Generator,01/07/2000,079/00,S,SPECIAL PRIZE,特别奖
4629,Generator,03/09/1987,106/87,S,SPECIAL PRIZE,特别奖
4629,Generator,04/01/1992,002/92,S,SPECIAL PRIZE,特别奖
4629,Generator,04/07/2007,085/07,S,SPECIAL PRIZE,特别奖
4629,Generator,06/12/2009,492/09,1,1ST PRIZE,首奖
4629,Generator,09/02/2022,652/22,S,SPECIAL PRIZE,特别奖
4629,Generator,10/07/2004,082/04,S,SPECIAL PRIZE,特别奖
4629,Generator,11/07/2015,488/15,C,CONSOLATION PRIZE,安慰奖
4629,Generator,14/08/1989,097/89,S,SPECIAL PRIZE,特别奖
4629,Generator,15/05/1999,058/99,1,1ST PRIZE,首奖
4629,Generator,22/01/1994,010/94,C,CONSOLATION PRIZE,安慰奖
4629,Generator,24/05/2006,062/06,S,SPECIAL PRIZE,特别奖
4629,Generator,25/01/1986,011/86,S,SPECIAL PRIZE,特别奖
4629,Generator,26/10/2024,111/24,C,CONSOLATION PRIZE,安慰奖
4629,Generator,27/11/2018,104/18,C,CONSOLATION PRIZE,安慰奖
4629,Generator,28/03/2001,037/01,2,2ND PRIZE,二奖
4629,Generator,28/11/2015,556/15,2,2ND PRIZE,二奖
4629,Generator,29/05/2019,189/19,C,CONSOLATION PRIZE,安慰奖
4629,Generator,30/04/1994,052/94,S,SPECIAL PRIZE,特别奖
4630,Gene,01/04/1995,039/95,1,1ST PRIZE,首奖
4630,Gene,08/05/2005,056/05,C,CONSOLATION PRIZE,安慰奖
4630,Gene,08/11/2009,478/09,S,SPECIAL PRIZE,特别奖
4630,Gene,09/02/2002,017/02,3,3RD PRIZE,三奖
4630,Gene,10/11/2021,608/21,C,CONSOLATION PRIZE,安慰奖
4630,Gene,11/03/2017,793/17,C,CONSOLATION PRIZE,安慰奖
4630,Gene,17/06/2001,072/01,3,3RD PRIZE,三奖
4630,Gene,19/02/2014,241/14,S,SPECIAL PRIZE,特别奖
4630,Gene,23/01/1986,010/86,2,2ND PRIZE,二奖
4630,Gene,24/04/2021,510/21,2,2ND PRIZE,二奖
4630,Gene,28/04/2001,050/01,S,SPECIAL PRIZE,特别奖
4630,Gene,30/06/2002,078/02,C,CONSOLATION PRIZE,安慰奖
4631,Genting Highlands,01/05/1999,052/99,C,CONSOLATION PRIZE,安慰奖
4631,Genting Highlands,05/07/2017,849/17,S,SPECIAL PRIZE,特别奖
4631,Genting Highlands,07/02/2024,992/24,S,SPECIAL PRIZE,特别奖
4631,Genting Highlands,07/12/2016,745/16,S,SPECIAL PRIZE,特别奖
4631,Genting Highlands,08/08/2004,095/04,S,SPECIAL PRIZE,特别奖
4631,Genting Highlands,08/12/1988,147/88,C,CONSOLATION PRIZE,安慰奖
4631,Genting Highlands,13/01/2021,460/21,C,CONSOLATION PRIZE,安慰奖
4631,Genting Highlands,20/06/2001,073/01,S,SPECIAL PRIZE,特别奖
4631,Genting Highlands,21/11/1999,140/99,S,SPECIAL PRIZE,特别奖
4631,Genting Highlands,27/04/2014,274/14,S,SPECIAL PRIZE,特别奖
4631,Genting Highlands,28/06/2003,077/03,C,CONSOLATION PRIZE,安慰奖
4631,Genting Highlands,29/11/2020,440/20,C,CONSOLATION PRIZE,安慰奖
4631,Genting Highlands,30/11/2003,144/03,C,CONSOLATION PRIZE,安慰奖
4632,Genting Highlands Hotel,01/05/2024,032/24,S,SPECIAL PRIZE,特别奖
4632,Genting Highlands Hotel,06/09/2022,752/22,S,SPECIAL PRIZE,特别奖
4632,Genting Highlands Hotel,09/07/2025,228/25,3,3RD PRIZE,三奖
4632,Genting Highlands Hotel,12/02/2017,780/17,S,SPECIAL PRIZE,特别奖
4632,Genting Highlands Hotel,20/03/2016,615/16,S,SPECIAL PRIZE,特别奖
4632,Genting Highlands Hotel,21/12/2024,136/24,C,CONSOLATION PRIZE,安慰奖
4632,Genting Highlands Hotel,22/09/2013,167/13,S,SPECIAL PRIZE,特别奖
4632,Genting Highlands Hotel,28/06/2008,246/08,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,02/06/2013,114/13,S,SPECIAL PRIZE,特别奖
4633,Daimler Vehicle,03/11/2002,132/02,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,06/07/1997,081/97,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,10/05/1995,056/95,S,SPECIAL PRIZE,特别奖
4633,Daimler Vehicle,10/06/2006,069/06,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,12/01/2019,126/19,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,12/02/2012,879/12,S,SPECIAL PRIZE,特别奖
4633,Daimler Vehicle,12/07/1998,083/98,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,12/10/1989,122/89,S,SPECIAL PRIZE,特别奖
4633,Daimler Vehicle,16/01/2018,946/18,S,SPECIAL PRIZE,特别奖
4633,Daimler Vehicle,17/02/2016,599/16,S,SPECIAL PRIZE,特别奖
4633,Daimler Vehicle,18/07/2009,422/09,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,21/10/2007,135/07,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,25/01/1986,011/86,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,27/12/1993,155/93,C,CONSOLATION PRIZE,安慰奖
4633,Daimler Vehicle,28/07/2018,042/18,S,SPECIAL PRIZE,特别奖
4633,Daimler Vehicle,29/12/1996,156/96,1,1ST PRIZE,首奖
4634,George Washington,03/10/1999,119/99,C,CONSOLATION PRIZE,安慰奖
4634,George Washington,07/06/2014,294/14,C,CONSOLATION PRIZE,安慰奖
4634,George Washington,12/12/2009,494/09,C,CONSOLATION PRIZE,安慰奖
4634,George Washington,15/09/1990,111/90,C,CONSOLATION PRIZE,安慰奖
4634,George Washington,15/10/2000,125/00,S,SPECIAL PRIZE,特别奖
4634,George Washington,15/11/1997,137/97,2,2ND PRIZE,二奖
4634,George Washington,18/11/1998,138/98,3,3RD PRIZE,三奖
